"index";"date";"time";"A";"B";"All"
"1078";2019-11-24;21;NA;NA;NA
"1079";2019-11-24;22;NA;NA;NA
"1080";2019-11-24;23;NA;NA;NA
"1081";2019-11-25;0;NA;NA;NA
"1082";2019-11-25;1;NA;NA;NA
"1083";2019-11-25;2;NA;NA;NA
"1084";2019-11-25;3;NA;NA;NA
"1085";2019-11-25;4;NA;NA;NA
"1086";2019-11-25;5;NA;NA;NA
"1087";2019-11-25;6;NA;NA;NA
"1088";2019-11-25;7;NA;NA;NA
"1089";2019-11-25;8;NA;NA;NA
"1090";2019-11-25;9;NA;NA;NA
"1091";2019-11-25;10;"2019-11-25 10:00:00.000";370;48
"1092";2019-11-25;11;"2019-11-25 11:00:00.000";370;73
"1093";2019-11-25;12;"2019-11-25 12:00:00.000";370;58
"1094";2019-11-25;13;"2019-11-25 13:00:00.000";370;61
"1095";2019-11-25;14;"2019-11-25 14:00:00.000";370;58
"1096";2019-11-25;15;"2019-11-25 15:00:00.000";370;60
"1097";2019-11-25;16;"2019-11-25 16:00:00.000";370;70
"1098";2019-11-25;17;"2019-11-25 17:00:00.000";370;71
"1099";2019-11-25;18;"2019-11-25 18:00:00.000";370;84
"1100";2019-11-25;19;"2019-11-25 19:00:00.000";370;67
"1101";2019-11-25;20;"2019-11-25 20:00:00.000";370;12
"1102";2019-11-25;21;NA;NA;NA
"1103";2019-11-25;22;NA;NA;NA
"1104";2019-11-25;23;NA;NA;NA
"1105";2019-11-26;0;NA;NA;NA
"1106";2019-11-26;1;NA;NA;NA
"1107";2019-11-26;2;NA;NA;NA
"1108";2019-11-26;3;NA;NA;NA
"1109";2019-11-26;4;NA;NA;NA
"1110";2019-11-26;5;NA;NA;NA
"1111";2019-11-26;6;NA;NA;NA
"1112";2019-11-26;7;NA;NA;NA
"1113";2019-11-26;8;NA;NA;NA
"1114";2019-11-26;9;NA;NA;NA
"1115";2019-11-26;10;"2019-11-26 10:00:00.000";370;19
"1116";2019-11-26;11;"2019-11-26 11:00:00.000";370;34
"1117";2019-11-26;12;"2019-11-26 12:00:00.000";370;26
"1118";2019-11-26;13;"2019-11-26 13:00:00.000";370;24
"1119";2019-11-26;14;"2019-11-26 14:00:00.000";370;21
"1120";2019-11-26;15;"2019-11-26 15:00:00.000";370;32
"1121";2019-11-26;16;"2019-11-26 16:00:00.000";370;21
"1122";2019-11-26;17;"2019-11-26 17:00:00.000";370;22
"1123";2019-11-26;18;"2019-11-26 18:00:00.000";370;24
"1124";2019-11-26;19;"2019-11-26 19:00:00.000";370;17
"1125";2019-11-26;20;NA;NA;NA
"1126";2019-11-26;21;NA;NA;NA
"1127";2019-11-26;22;NA;NA;NA
"1128";2019-11-26;23;NA;NA;NA
"1129";2019-11-27;0;NA;NA;NA
"1130";2019-11-27;1;NA;NA;NA
"1131";2019-11-27;2;NA;NA;NA
"1132";2019-11-27;3;NA;NA;NA
"1133";2019-11-27;4;NA;NA;NA
"1134";2019-11-27;5;NA;NA;NA
"1135";2019-11-27;6;NA;NA;NA
"1136";2019-11-27;7;NA;NA;NA
"1137";2019-11-27;8;NA;NA;NA
"1138";2019-11-27;9;NA;NA;NA
"1139";2019-11-27;10;"2019-11-27 10:00:00.000";370;22
"1140";2019-11-27;11;"2019-11-27 11:00:00.000";370;25
"1141";2019-11-27;12;"2019-11-27 12:00:00.000";370;20
"1142";2019-11-27;13;"2019-11-27 13:00:00.000";370;24
"1143";2019-11-27;14;"2019-11-27 14:00:00.000";370;30
"1144";2019-11-27;15;"2019-11-27 15:00:00.000";370;20
"1145";2019-11-27;16;"2019-11-27 16:00:00.000";370;24
"1146";2019-11-27;17;"2019-11-27 17:00:00.000";370;18
"1147";2019-11-27;18;"2019-11-27 18:00:00.000";370;29
"1148";2019-11-27;19;"2019-11-27 19:00:00.000";370;14
"1149";2019-11-27;20;NA;NA;NA
"1150";2019-11-27;21;NA;NA;NA
"1151";2019-11-27;22;NA;NA;NA
"1152";2019-11-27;23;NA;NA;NA
"1153";2019-11-28;0;NA;NA;NA
"1154";2019-11-28;1;NA;NA;NA
"1155";2019-11-28;2;NA;NA;NA
"1156";2019-11-28;3;NA;NA;NA
"1157";2019-11-28;4;NA;NA;NA
"1158";2019-11-28;5;NA;NA;NA
"1159";2019-11-28;6;NA;NA;NA
"1160";2019-11-28;7;NA;NA;NA
"1161";2019-11-28;8;NA;NA;NA
"1162";2019-11-28;9;NA;NA;NA
"1163";2019-11-28;10;"2019-11-28 10:00:00.000";370;18
"1164";2019-11-28;11;"2019-11-28 11:00:00.000";370;25
"1165";2019-11-28;12;"2019-11-28 12:00:00.000";370;25
"1166";2019-11-28;13;"2019-11-28 13:00:00.000";370;18
"1167";2019-11-28;14;"2019-11-28 14:00:00.000";370;31
"1168";2019-11-28;15;"2019-11-28 15:00:00.000";370;20
"1169";2019-11-28;16;"2019-11-28 16:00:00.000";370;30
"1170";2019-11-28;17;"2019-11-28 17:00:00.000";370;35
"1171";2019-11-28;18;"2019-11-28 18:00:00.000";370;28
"1172";2019-11-28;19;"2019-11-28 19:00:00.000";370;29
"1173";2019-11-28;20;"2019-11-28 20:00:00.000";370;2
"1174";2019-11-28;21;NA;NA;NA
"1175";2019-11-28;22;NA;NA;NA
"1176";2019-11-28;23;NA;NA;NA
"1177";2019-11-29;0;NA;NA;NA
"1178";2019-11-29;1;NA;NA;NA
"1179";2019-11-29;2;NA;NA;NA
"1180";2019-11-29;3;NA;NA;NA
"1181";2019-11-29;4;NA;NA;NA
"1182";2019-11-29;5;NA;NA;NA
"1183";2019-11-29;6;NA;NA;NA
"1184";2019-11-29;7;NA;NA;NA
"1185";2019-11-29;8;NA;NA;NA
"1186";2019-11-29;9;NA;NA;NA
"1187";2019-11-29;10;"2019-11-29 10:00:00.000";370;56
"1188";2019-11-29;11;"2019-11-29 11:00:00.000";370;66
"1189";2019-11-29;12;"2019-11-29 12:00:00.000";370;59
"1190";2019-11-29;13;"2019-11-29 13:00:00.000";370;42
"1191";2019-11-29;14;"2019-11-29 14:00:00.000";370;59
"1192";2019-11-29;15;"2019-11-29 15:00:00.000";370;51
"1193";2019-11-29;16;"2019-11-29 16:00:00.000";370;61
"1194";2019-11-29;17;"2019-11-29 17:00:00.000";370;64
"1195";2019-11-29;18;"2019-11-29 18:00:00.000";370;56
"1196";2019-11-29;19;"2019-11-29 19:00:00.000";370;54
"1197";2019-11-29;20;"2019-11-29 20:00:00.000";370;2
"1198";2019-11-29;21;NA;NA;NA
"1199";2019-11-29;22;NA;NA;NA
"1200";2019-11-29;23;NA;NA;NA
"1201";2019-11-30;0;NA;NA;NA
"1202";2019-11-30;1;NA;NA;NA
"1203";2019-11-30;2;NA;NA;NA
"1204";2019-11-30;3;NA;NA;NA
"1205";2019-11-30;4;NA;NA;NA
"1206";2019-11-30;5;NA;NA;NA
"1207";2019-11-30;6;NA;NA;NA
"1208";2019-11-30;7;NA;NA;NA
"1209";2019-11-30;8;NA;NA;NA
"1210";2019-11-30;9;NA;NA;NA
"1211";2019-11-30;10;"2019-11-30 10:00:00.000";370;51
"1212";2019-11-30;11;"2019-11-30 11:00:00.000";370;68
"1213";2019-11-30;12;"2019-11-30 12:00:00.000";370;55
"1214";2019-11-30;13;"2019-11-30 13:00:00.000";370;53
"1215";2019-11-30;14;"2019-11-30 14:00:00.000";370;70
"1216";2019-11-30;15;"2019-11-30 15:00:00.000";370;76
"1217";2019-11-30;16;"2019-11-30 16:00:00.000";370;67
"1218";2019-11-30;17;"2019-11-30 17:00:00.000";370;65
"1219";2019-11-30;18;"2019-11-30 18:00:00.000";370;53
"1220";2019-11-30;19;"2019-11-30 19:00:00.000";370;48
"1221";2019-11-30;20;"2019-11-30 20:00:00.000";370;2
"1222";2019-11-30;21;NA;NA;NA
"1223";2019-11-30;22;NA;NA;NA
"1224";2019-11-30;23;NA;NA;NA
"1225";2019-12-01;0;NA;NA;NA
"1226";2019-12-01;1;NA;NA;NA
"1227";2019-12-01;2;NA;NA;NA
"1228";2019-12-01;3;NA;NA;NA
"1229";2019-12-01;4;NA;NA;NA
"1230";2019-12-01;5;NA;NA;NA
"1231";2019-12-01;6;NA;NA;NA
"1232";2019-12-01;7;NA;NA;NA
"1233";2019-12-01;8;NA;NA;NA
"1234";2019-12-01;9;NA;NA;NA
"1235";2019-12-01;10;"2019-12-01 10:00:00.000";370;62
"1236";2019-12-01;11;"2019-12-01 11:00:00.000";370;75
"1237";2019-12-01;12;"2019-12-01 12:00:00.000";370;55
"1238";2019-12-01;13;"2019-12-01 13:00:00.000";370;65
"1239";2019-12-01;14;"2019-12-01 14:00:00.000";370;72
"1240";2019-12-01;15;"2019-12-01 15:00:00.000";370;69
"1241";2019-12-01;16;"2019-12-01 16:00:00.000";370;75
"1242";2019-12-01;17;"2019-12-01 17:00:00.000";370;50
"1243";2019-12-01;18;"2019-12-01 18:00:00.000";370;64
"1244";2019-12-01;19;"2019-12-01 19:00:00.000";370;46
"1245";2019-12-01;20;"2019-12-01 20:00:00.000";370;2
"1246";2019-12-01;21;NA;NA;NA
"1247";2019-12-01;22;NA;NA;NA
"1248";2019-12-01;23;NA;NA;NA
"1249";2019-12-02;0;NA;NA;NA
"1250";2019-12-02;1;NA;NA;NA
"1251";2019-12-02;2;NA;NA;NA
"1252";2019-12-02;3;NA;NA;NA
"1253";2019-12-02;4;NA;NA;NA
"1254";2019-12-02;5;NA;NA;NA
"1255";2019-12-02;6;NA;NA;NA
"1256";2019-12-02;7;NA;NA;NA
"1257";2019-12-02;8;NA;NA;NA
"1258";2019-12-02;9;NA;NA;NA
"1259";2019-12-02;10;"2019-12-02 10:00:00.000";370;28
"1260";2019-12-02;11;"2019-12-02 11:00:00.000";370;29
"1261";2019-12-02;12;"2019-12-02 12:00:00.000";370;30
"1262";2019-12-02;13;"2019-12-02 13:00:00.000";370;34
"1263";2019-12-02;14;"2019-12-02 14:00:00.000";370;38
"1264";2019-12-02;15;"2019-12-02 15:00:00.000";370;35
"1265";2019-12-02;16;"2019-12-02 16:00:00.000";370;25
"1266";2019-12-02;17;"2019-12-02 17:00:00.000";370;28
"1267";2019-12-02;18;"2019-12-02 18:00:00.000";370;47
"1268";2019-12-02;19;"2019-12-02 19:00:00.000";370;27
"1269";2019-12-02;20;NA;NA;NA
"1270";2019-12-02;21;NA;NA;NA
"1271";2019-12-02;22;NA;NA;NA
"1272";2019-12-02;23;NA;NA;NA
"1273";2019-12-03;0;NA;NA;NA
"1274";2019-12-03;1;NA;NA;NA
"1275";2019-12-03;2;NA;NA;NA
"1276";2019-12-03;3;NA;NA;NA
"1277";2019-12-03;4;NA;NA;NA
"1278";2019-12-03;5;NA;NA;NA
"1279";2019-12-03;6;NA;NA;NA
"1280";2019-12-03;7;NA;NA;NA
"1281";2019-12-03;8;NA;NA;NA
"1282";2019-12-03;9;NA;NA;NA
"1283";2019-12-03;10;"2019-12-03 10:00:00.000";370;36
"1284";2019-12-03;11;"2019-12-03 11:00:00.000";370;50
"1285";2019-12-03;12;"2019-12-03 12:00:00.000";370;52
"1286";2019-12-03;13;"2019-12-03 13:00:00.000";370;41
"1287";2019-12-03;14;"2019-12-03 14:00:00.000";370;45
"1288";2019-12-03;15;"2019-12-03 15:00:00.000";370;39
"1289";2019-12-03;16;"2019-12-03 16:00:00.000";370;42
"1290";2019-12-03;17;"2019-12-03 17:00:00.000";370;52
"1291";2019-12-03;18;"2019-12-03 18:00:00.000";370;56
"1292";2019-12-03;19;"2019-12-03 19:00:00.000";370;37
"1293";2019-12-03;20;"2019-12-03 20:00:00.000";370;3
"1294";2019-12-03;21;NA;NA;NA
"1295";2019-12-03;22;NA;NA;NA
"1296";2019-12-03;23;NA;NA;NA
"1297";2019-12-04;0;NA;NA;NA
"1298";2019-12-04;1;NA;NA;NA
"1299";2019-12-04;2;NA;NA;NA
"1300";2019-12-04;3;NA;NA;NA
"1301";2019-12-04;4;NA;NA;NA
"1302";2019-12-04;5;NA;NA;NA
"1303";2019-12-04;6;NA;NA;NA
"1304";2019-12-04;7;NA;NA;NA
"1305";2019-12-04;8;NA;NA;NA
"1306";2019-12-04;9;NA;NA;NA
"1307";2019-12-04;10;"2019-12-04 10:00:00.000";370;33
"1308";2019-12-04;11;"2019-12-04 11:00:00.000";370;36
"1309";2019-12-04;12;"2019-12-04 12:00:00.000";370;40
"1310";2019-12-04;13;"2019-12-04 13:00:00.000";370;42
"1311";2019-12-04;14;"2019-12-04 14:00:00.000";370;45
"1312";2019-12-04;15;"2019-12-04 15:00:00.000";370;39
"1313";2019-12-04;16;"2019-12-04 16:00:00.000";370;46
"1314";2019-12-04;17;"2019-12-04 17:00:00.000";370;44
"1315";2019-12-04;18;"2019-12-04 18:00:00.000";370;52
"1316";2019-12-04;19;"2019-12-04 19:00:00.000";370;39
"1317";2019-12-04;20;"2019-12-04 20:00:00.000";370;4
"1318";2019-12-04;21;NA;NA;NA
"1319";2019-12-04;22;NA;NA;NA
"1320";2019-12-04;23;NA;NA;NA
"1321";2019-12-05;0;NA;NA;NA
"1322";2019-12-05;1;NA;NA;NA
"1323";2019-12-05;2;NA;NA;NA
"1324";2019-12-05;3;NA;NA;NA
"1325";2019-12-05;4;NA;NA;NA
"1326";2019-12-05;5;NA;NA;NA
"1327";2019-12-05;6;NA;NA;NA
"1328";2019-12-05;7;NA;NA;NA
"1329";2019-12-05;8;NA;NA;NA
"1330";2019-12-05;9;NA;NA;NA
"1331";2019-12-05;10;"2019-12-05 10:00:00.000";370;36
"1332";2019-12-05;11;"2019-12-05 11:00:00.000";370;61
"1333";2019-12-05;12;"2019-12-05 12:00:00.000";370;52
"1334";2019-12-05;13;"2019-12-05 13:00:00.000";370;41
"1335";2019-12-05;14;"2019-12-05 14:00:00.000";370;44
"1336";2019-12-05;15;"2019-12-05 15:00:00.000";370;42
"1337";2019-12-05;16;"2019-12-05 16:00:00.000";370;50
"1338";2019-12-05;17;"2019-12-05 17:00:00.000";370;40
"1339";2019-12-05;18;"2019-12-05 18:00:00.000";370;47
"1340";2019-12-05;19;"2019-12-05 19:00:00.000";370;41
"1341";2019-12-05;20;NA;NA;NA
"1342";2019-12-05;21;NA;NA;NA
"1343";2019-12-05;22;NA;NA;NA
"1344";2019-12-05;23;NA;NA;NA
"1345";2019-12-06;0;NA;NA;NA
"1346";2019-12-06;1;NA;NA;NA
"1347";2019-12-06;2;NA;NA;NA
"1348";2019-12-06;3;NA;NA;NA
"1349";2019-12-06;4;NA;NA;NA
"1350";2019-12-06;5;NA;NA;NA
"1351";2019-12-06;6;NA;NA;NA
"1352";2019-12-06;7;NA;NA;NA
"1353";2019-12-06;8;NA;NA;NA
"1354";2019-12-06;9;NA;NA;NA
"1355";2019-12-06;10;"2019-12-06 10:00:00.000";370;59
"1356";2019-12-06;11;"2019-12-06 11:00:00.000";370;67
"1357";2019-12-06;12;"2019-12-06 12:00:00.000";370;58
"1358";2019-12-06;13;"2019-12-06 13:00:00.000";370;59
"1359";2019-12-06;14;"2019-12-06 14:00:00.000";370;51
"1360";2019-12-06;15;"2019-12-06 15:00:00.000";370;55
"1361";2019-12-06;16;"2019-12-06 16:00:00.000";370;64
"1362";2019-12-06;17;"2019-12-06 17:00:00.000";370;53
"1363";2019-12-06;18;"2019-12-06 18:00:00.000";370;52
"1364";2019-12-06;19;"2019-12-06 19:00:00.000";370;58
"1365";2019-12-06;20;"2019-12-06 20:00:00.000";370;8
"1366";2019-12-06;21;NA;NA;NA
"1367";2019-12-06;22;NA;NA;NA
"1368";2019-12-06;23;NA;NA;NA
"1369";2019-12-07;0;NA;NA;NA
"1370";2019-12-07;1;NA;NA;NA
"1371";2019-12-07;2;NA;NA;NA
"1372";2019-12-07;3;NA;NA;NA
"1373";2019-12-07;4;NA;NA;NA
"1374";2019-12-07;5;NA;NA;NA
"1375";2019-12-07;6;NA;NA;NA
"1376";2019-12-07;7;NA;NA;NA
"1377";2019-12-07;8;NA;NA;NA
"1378";2019-12-07;9;NA;NA;NA
"1379";2019-12-07;10;"2019-12-07 10:00:00.000";370;54
"1380";2019-12-07;11;"2019-12-07 11:00:00.000";370;67
"1381";2019-12-07;12;"2019-12-07 12:00:00.000";370;52
"1382";2019-12-07;13;"2019-12-07 13:00:00.000";370;71
"1383";2019-12-07;14;"2019-12-07 14:00:00.000";370;74
"1384";2019-12-07;15;"2019-12-07 15:00:00.000";370;69
"1385";2019-12-07;16;"2019-12-07 16:00:00.000";370;64
"1386";2019-12-07;17;"2019-12-07 17:00:00.000";370;60
"1387";2019-12-07;18;"2019-12-07 18:00:00.000";370;43
"1388";2019-12-07;19;"2019-12-07 19:00:00.000";370;45
"1389";2019-12-07;20;"2019-12-07 20:00:00.000";370;4
"1390";2019-12-07;21;NA;NA;NA
"1391";2019-12-07;22;NA;NA;NA
"1392";2019-12-07;23;NA;NA;NA
"1393";2019-12-08;0;NA;NA;NA
"1394";2019-12-08;1;NA;NA;NA
"1395";2019-12-08;2;NA;NA;NA
"1396";2019-12-08;3;NA;NA;NA
"1397";2019-12-08;4;NA;NA;NA
"1398";2019-12-08;5;NA;NA;NA
"1399";2019-12-08;6;NA;NA;NA
"1400";2019-12-08;7;NA;NA;NA
"1401";2019-12-08;8;NA;NA;NA
"1402";2019-12-08;9;NA;NA;NA
"1403";2019-12-08;10;"2019-12-08 10:00:00.000";370;62
"1404";2019-12-08;11;"2019-12-08 11:00:00.000";370;66
"1405";2019-12-08;12;"2019-12-08 12:00:00.000";370;60
"1406";2019-12-08;13;"2019-12-08 13:00:00.000";370;60
"1407";2019-12-08;14;"2019-12-08 14:00:00.000";370;79
"1408";2019-12-08;15;"2019-12-08 15:00:00.000";370;60
"1409";2019-12-08;16;"2019-12-08 16:00:00.000";370;72
"1410";2019-12-08;17;"2019-12-08 17:00:00.000";370;60
"1411";2019-12-08;18;"2019-12-08 18:00:00.000";370;50
"1412";2019-12-08;19;"2019-12-08 19:00:00.000";370;43
"1413";2019-12-08;20;"2019-12-08 20:00:00.000";370;2
"1414";2019-12-08;21;NA;NA;NA
"1415";2019-12-08;22;NA;NA;NA
"1416";2019-12-08;23;NA;NA;NA
"1417";2019-12-09;0;NA;NA;NA
"1418";2019-12-09;1;NA;NA;NA
"1419";2019-12-09;2;NA;NA;NA
"1420";2019-12-09;3;NA;NA;NA
"1421";2019-12-09;4;NA;NA;NA
"1422";2019-12-09;5;NA;NA;NA
"1423";2019-12-09;6;NA;NA;NA
"1424";2019-12-09;7;NA;NA;NA
"1425";2019-12-09;8;NA;NA;NA
"1426";2019-12-09;9;NA;NA;NA
"1427";2019-12-09;10;"2019-12-09 10:00:00.000";370;39
"1428";2019-12-09;11;"2019-12-09 11:00:00.000";370;26
"1429";2019-12-09;12;"2019-12-09 12:00:00.000";370;27
"1430";2019-12-09;13;"2019-12-09 13:00:00.000";370;38
"1431";2019-12-09;14;"2019-12-09 14:00:00.000";370;29
"1432";2019-12-09;15;"2019-12-09 15:00:00.000";370;25
"1433";2019-12-09;16;"2019-12-09 16:00:00.000";370;29
"1434";2019-12-09;17;"2019-12-09 17:00:00.000";370;38
"1435";2019-12-09;18;"2019-12-09 18:00:00.000";370;35
"1436";2019-12-09;19;"2019-12-09 19:00:00.000";370;29
"1437";2019-12-09;20;"2019-12-09 20:00:00.000";370;1
"1438";2019-12-09;21;NA;NA;NA
"1439";2019-12-09;22;NA;NA;NA
"1440";2019-12-09;23;NA;NA;NA
"1441";2019-12-10;0;NA;NA;NA
"1442";2019-12-10;1;NA;NA;NA
"1443";2019-12-10;2;NA;NA;NA
"1444";2019-12-10;3;NA;NA;NA
"1445";2019-12-10;4;NA;NA;NA
"1446";2019-12-10;5;NA;NA;NA
"1447";2019-12-10;6;NA;NA;NA
"1448";2019-12-10;7;NA;NA;NA
"1449";2019-12-10;8;NA;NA;NA
"1450";2019-12-10;9;NA;NA;NA
"1451";2019-12-10;10;"2019-12-10 10:00:00.000";370;40
"1452";2019-12-10;11;"2019-12-10 11:00:00.000";370;44
"1453";2019-12-10;12;"2019-12-10 12:00:00.000";370;42
"1454";2019-12-10;13;"2019-12-10 13:00:00.000";370;44
"1455";2019-12-10;14;"2019-12-10 14:00:00.000";370;38
"1456";2019-12-10;15;"2019-12-10 15:00:00.000";370;39
"1457";2019-12-10;16;"2019-12-10 16:00:00.000";370;25
"1458";2019-12-10;17;"2019-12-10 17:00:00.000";370;35
"1459";2019-12-10;18;"2019-12-10 18:00:00.000";370;44
"1460";2019-12-10;19;"2019-12-10 19:00:00.000";370;29
"1461";2019-12-10;20;"2019-12-10 20:00:00.000";370;6
"1462";2019-12-10;21;NA;NA;NA
"1463";2019-12-10;22;NA;NA;NA
"1464";2019-12-10;23;NA;NA;NA
"1465";2019-12-11;0;NA;NA;NA
"1466";2019-12-11;1;NA;NA;NA
"1467";2019-12-11;2;NA;NA;NA
"1468";2019-12-11;3;NA;NA;NA
"1469";2019-12-11;4;NA;NA;NA
"1470";2019-12-11;5;NA;NA;NA
"1471";2019-12-11;6;NA;NA;NA
"1472";2019-12-11;7;NA;NA;NA
"1473";2019-12-11;8;NA;NA;NA
"1474";2019-12-11;9;NA;NA;NA
"1475";2019-12-11;10;"2019-12-11 10:00:00.000";370;32
"1476";2019-12-11;11;"2019-12-11 11:00:00.000";370;42
"1477";2019-12-11;12;"2019-12-11 12:00:00.000";370;36
"1478";2019-12-11;13;"2019-12-11 13:00:00.000";370;28
"1479";2019-12-11;14;"2019-12-11 14:00:00.000";370;32
"1480";2019-12-11;15;"2019-12-11 15:00:00.000";370;42
"1481";2019-12-11;16;"2019-12-11 16:00:00.000";370;37
"1482";2019-12-11;17;"2019-12-11 17:00:00.000";370;43
"1483";2019-12-11;18;"2019-12-11 18:00:00.000";370;47
"1484";2019-12-11;19;"2019-12-11 19:00:00.000";370;31
"1485";2019-12-11;20;NA;NA;NA
"1486";2019-12-11;21;NA;NA;NA
"1487";2019-12-11;22;NA;NA;NA
"1488";2019-12-11;23;NA;NA;NA
"1489";2019-12-12;0;NA;NA;NA
"1490";2019-12-12;1;NA;NA;NA
"1491";2019-12-12;2;NA;NA;NA
"1492";2019-12-12;3;NA;NA;NA
"1493";2019-12-12;4;NA;NA;NA
"1494";2019-12-12;5;NA;NA;NA
"1495";2019-12-12;6;NA;NA;NA
"1496";2019-12-12;7;NA;NA;NA
"1497";2019-12-12;8;NA;NA;NA
"1498";2019-12-12;9;NA;NA;NA
"1499";2019-12-12;10;"2019-12-12 10:00:00.000";370;30
"1500";2019-12-12;11;"2019-12-12 11:00:00.000";370;24
"1501";2019-12-12;12;"2019-12-12 12:00:00.000";370;33
"1502";2019-12-12;13;"2019-12-12 13:00:00.000";370;41
"1503";2019-12-12;14;"2019-12-12 14:00:00.000";370;41
"1504";2019-12-12;15;"2019-12-12 15:00:00.000";370;43
"1505";2019-12-12;16;"2019-12-12 16:00:00.000";370;31
"1506";2019-12-12;17;"2019-12-12 17:00:00.000";370;52
"1507";2019-12-12;18;"2019-12-12 18:00:00.000";370;49
"1508";2019-12-12;19;"2019-12-12 19:00:00.000";370;39
"1509";2019-12-12;20;"2019-12-12 20:00:00.000";370;5
"1510";2019-12-12;21;NA;NA;NA
"1511";2019-12-12;22;NA;NA;NA
"1512";2019-12-12;23;NA;NA;NA
"1513";2019-12-13;0;NA;NA;NA
"1514";2019-12-13;1;NA;NA;NA
"1515";2019-12-13;2;NA;NA;NA
"1516";2019-12-13;3;NA;NA;NA
"1517";2019-12-13;4;NA;NA;NA
"1518";2019-12-13;5;NA;NA;NA
"1519";2019-12-13;6;NA;NA;NA
"1520";2019-12-13;7;NA;NA;NA
"1521";2019-12-13;8;NA;NA;NA
"1522";2019-12-13;9;NA;NA;NA
"1523";2019-12-13;10;"2019-12-13 10:00:00.000";370;47
"1524";2019-12-13;11;"2019-12-13 11:00:00.000";370;47
"1525";2019-12-13;12;"2019-12-13 12:00:00.000";370;48
"1526";2019-12-13;13;"2019-12-13 13:00:00.000";370;51
"1527";2019-12-13;14;"2019-12-13 14:00:00.000";370;54
"1528";2019-12-13;15;"2019-12-13 15:00:00.000";370;43
"1529";2019-12-13;16;"2019-12-13 16:00:00.000";370;49
"1530";2019-12-13;17;"2019-12-13 17:00:00.000";370;32
"1531";2019-12-13;18;"2019-12-13 18:00:00.000";370;44
"1532";2019-12-13;19;"2019-12-13 19:00:00.000";370;34
"1533";2019-12-13;20;"2019-12-13 20:00:00.000";370;2
"1534";2019-12-13;21;NA;NA;NA
"1535";2019-12-13;22;NA;NA;NA
"1536";2019-12-13;23;NA;NA;NA
"1537";2019-12-14;0;NA;NA;NA
"1538";2019-12-14;1;NA;NA;NA
"1539";2019-12-14;2;NA;NA;NA
"1540";2019-12-14;3;NA;NA;NA
"1541";2019-12-14;4;NA;NA;NA
"1542";2019-12-14;5;NA;NA;NA
"1543";2019-12-14;6;NA;NA;NA
"1544";2019-12-14;7;NA;NA;NA
"1545";2019-12-14;8;NA;NA;NA
"1546";2019-12-14;9;NA;NA;NA
"1547";2019-12-14;10;"2019-12-14 10:00:00.000";370;55
"1548";2019-12-14;11;"2019-12-14 11:00:00.000";370;68
"1549";2019-12-14;12;"2019-12-14 12:00:00.000";370;60
"1550";2019-12-14;13;"2019-12-14 13:00:00.000";370;49
"1551";2019-12-14;14;"2019-12-14 14:00:00.000";370;72
"1552";2019-12-14;15;"2019-12-14 15:00:00.000";370;59
"1553";2019-12-14;16;"2019-12-14 16:00:00.000";370;57
"1554";2019-12-14;17;"2019-12-14 17:00:00.000";370;47
"1555";2019-12-14;18;"2019-12-14 18:00:00.000";370;44
"1556";2019-12-14;19;"2019-12-14 19:00:00.000";370;41
"1557";2019-12-14;20;"2019-12-14 20:00:00.000";370;3
"1558";2019-12-14;21;NA;NA;NA
"1559";2019-12-14;22;NA;NA;NA
"1560";2019-12-14;23;NA;NA;NA
"1561";2019-12-15;0;NA;NA;NA
"1562";2019-12-15;1;NA;NA;NA
"1563";2019-12-15;2;NA;NA;NA
"1564";2019-12-15;3;NA;NA;NA
"1565";2019-12-15;4;NA;NA;NA
"1566";2019-12-15;5;NA;NA;NA
"1567";2019-12-15;6;NA;NA;NA
"1568";2019-12-15;7;NA;NA;NA
"1569";2019-12-15;8;NA;NA;NA
"1570";2019-12-15;9;NA;NA;NA
"1571";2019-12-15;10;"2019-12-15 10:00:00.000";370;47
"1572";2019-12-15;11;"2019-12-15 11:00:00.000";370;65
"1573";2019-12-15;12;"2019-12-15 12:00:00.000";370;48
"1574";2019-12-15;13;"2019-12-15 13:00:00.000";370;65
"1575";2019-12-15;14;"2019-12-15 14:00:00.000";370;77
"1576";2019-12-15;15;"2019-12-15 15:00:00.000";370;77
"1577";2019-12-15;16;"2019-12-15 16:00:00.000";370;58
"1578";2019-12-15;17;"2019-12-15 17:00:00.000";370;49
"1579";2019-12-15;18;"2019-12-15 18:00:00.000";370;42
"1580";2019-12-15;19;"2019-12-15 19:00:00.000";370;40
"1581";2019-12-15;20;NA;NA;NA
"1582";2019-12-15;21;NA;NA;NA
"1583";2019-12-15;22;NA;NA;NA
"1584";2019-12-15;23;NA;NA;NA
"1585";2019-12-16;0;NA;NA;NA
"1586";2019-12-16;1;NA;NA;NA
"1587";2019-12-16;2;NA;NA;NA
"1588";2019-12-16;3;NA;NA;NA
"1589";2019-12-16;4;NA;NA;NA
"1590";2019-12-16;5;NA;NA;NA
"1591";2019-12-16;6;NA;NA;NA
"1592";2019-12-16;7;NA;NA;NA
"1593";2019-12-16;8;NA;NA;NA
"1594";2019-12-16;9;NA;NA;NA
"1595";2019-12-16;10;"2019-12-16 10:00:00.000";370;34
"1596";2019-12-16;11;"2019-12-16 11:00:00.000";370;32
"1597";2019-12-16;12;"2019-12-16 12:00:00.000";370;27
"1598";2019-12-16;13;"2019-12-16 13:00:00.000";370;31
